docid,source_url,status,raw_act_path,raw_text_sha256,note
ZFESkIkRNMgy,https://sudact.ru/regular/doc/ZFESkIkRNMgy/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_ZFESkIkRNMgy.txt,6c7479e505d5060536a32b046dcf91686185a0c01e5b2b472081949ce5d7d65b,
uPBnfGYfIAmK,https://sudact.ru/regular/doc/uPBnfGYfIAmK/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_uPBnfGYfIAmK.txt,96352b2636487f5a2211ddb6495e9b7349b86e6b779a26edb7bd4797d141b0e1,
hDVwlrm5jIbg,https://sudact.ru/regular/doc/hDVwlrm5jIbg/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_hDVwlrm5jIbg.txt,e692e3f3a064206909d9883cea9731e73a14fae50bea25c75b98d16454b67361,
DnDKACLnBZ7,https://sudact.ru/regular/doc/DnDKACLnBZ7/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_DnDKACLnBZ7.txt,1b03e090b652f7d621e35e2383062f870d36a1473025b7efa42ce65e1b95fd6f,
B6m6axFiG5Up,https://sudact.ru/regular/doc/B6m6axFiG5Up/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_B6m6axFiG5Up.txt,da84a26bd7a6987bfceceb141c92670c939dd5e15dcabb50c5161903c14065a9,
9xUCtLJ9m3HR,https://sudact.ru/regular/doc/9xUCtLJ9m3HR/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_9xUCtLJ9m3HR.txt,a2d2c3f6ef8407f174f74edc505c173b71b5475ca596d4ba809cc6edb5ac1548,
1WquChZlLAlg,https://sudact.ru/regular/doc/1WquChZlLAlg/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_1WquChZlLAlg.txt,f38e8e4b6ef517638f4a90a1237560a844f5d3d56fdba335d5ee3ab7e7c7ce9d,
AbxlNmSix0Q,https://sudact.ru/regular/doc/AbxlNmSix0Q/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_AbxlNmSix0Q.txt,91cc5387c462539e26d8964fdcf4c331827d7a167c74c7fbc8ae69c62397e300,
Its4p1mA2Lbq,https://sudact.ru/regular/doc/Its4p1mA2Lbq/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_Its4p1mA2Lbq.txt,90be1db37f7b12868e212bf10bf76be149c8610363df5f9eb3161f3792439eb6,
EVaTwapXFJ6W,https://sudact.ru/regular/doc/EVaTwapXFJ6W/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_EVaTwapXFJ6W.txt,3974eddd510c5300c47a139701f4fc16df93b741dd82ddf48782116e19281dea,
wKVnsHe6BpbT,https://sudact.ru/regular/doc/wKVnsHe6BpbT/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_wKVnsHe6BpbT.txt,85ae2c84615d2471d446f442e07a645403212efead856897baab915bdab9a75c,
luQO6RgzTBmC,https://sudact.ru/regular/doc/luQO6RgzTBmC/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_luQO6RgzTBmC.txt,48925d896b5cf2a45c33fb5e67e28228b4f3a116dd0b98ce41d892a3e0512d26,
BtKD92kZ27LA,https://sudact.ru/regular/doc/BtKD92kZ27LA/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_BtKD92kZ27LA.txt,ae82f270b05709e9b4a80c7fa71481f18b0f271630fb9abcabf56d02d180115d,
T7JnMha7wd1l,https://sudact.ru/regular/doc/T7JnMha7wd1l/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_T7JnMha7wd1l.txt,05d8298a4ec79967b386433ef6a93da5a362600040aca7603868253bf5f98e24,
df0QBtIxrbYt,https://sudact.ru/regular/doc/df0QBtIxrbYt/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_df0QBtIxrbYt.txt,0823cb11864e145986b0b912b154e6576ef07570f9ccaf7ef5b277f0b4fb02fe,
xljcgUano8Ys,https://sudact.ru/regular/doc/xljcgUano8Ys/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_xljcgUano8Ys.txt,f8c0b69edeeeecc5d28a288e34eab4dd5c7c1f62575daf882793e310c3e3d32d,
8fKRm13Es4b8,https://sudact.ru/regular/doc/8fKRm13Es4b8/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_8fKRm13Es4b8.txt,afdc11a331a05ad68380e7508f66db4721d67e4a49fdd5898c1ebf5969613bed,
